score_id,ncrna_id,disease_id,context_id,relevance_score,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,translational_score,confidence_tier,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,de_consistency,mean_abs_log2fc,sig_rate,mean_clinical_r,n_sig_clinical,mean_tau,log_tpm_disease,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag,symbol,biotype,conservation_score:1,transcript_count,top_evidence_list,risk_flags_list,recommended_experiments_list,symbol_label,translational_score_label,relevance_score_label,mean_abs_log2fc_label,sig_rate_label,de_consistency_label,mean_tau_label,log_tpm_disease_label,label,confidence_tier_label,task_type,label_source,dataset_id,notes,label_raw
SCR_LNCRNA_9667_DIS_001_CTX_001,LNCRNA_9667,DIS_001,CTX_001,0.6122,0.0629,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.12"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194503,0.0,0.25,0.307052,0.052397,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.123138,1.0,0.0,0.0,0.0,2.5308,1,0,0,0,INTS6,lncRNA,0.0,1,"['Mean |log2FC| = 1.12', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",INTS6,0.1797,0.6122,1.123138,1.0,1.0,0.0,2.5308,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3856_DIS_001_CTX_001,LNCRNA_3856,DIS_001,CTX_001,0.6104,0.0663,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.09"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194313,0.0,0.25,0.305165,0.055218,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.085984,1.0,0.0,0.0,0.0,2.667039,1,0,0,0,BASP1,lncRNA,0.0,1,"['Mean |log2FC| = 1.09', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",BASP1,0.1797,0.6104,1.085984,1.0,1.0,0.0,2.667039,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7423_DIS_001_CTX_001,LNCRNA_7423,DIS_001,CTX_001,0.5964,0.0918,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.81"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192932,0.0,0.25,0.291129,0.0765,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.809668,1.0,0.0,0.0,0.0,3.694961,1,0,0,0,POLR2L,lncRNA,0.0,1,"['Mean |log2FC| = 0.81', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",POLR2L,0.1797,0.5964,0.809668,1.0,1.0,0.0,3.694961,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_2299_DIS_001_CTX_001,LNCRNA_2299,DIS_001,CTX_001,0.5812,0.1196,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.51"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19143,0.0,0.25,0.27585,0.099669,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.508895,1.0,0.0,0.0,0.0,4.814042,1,0,0,0,TNS1,lncRNA,0.0,1,"['Mean |log2FC| = 0.51', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",TNS1,0.1797,0.5812,0.508895,1.0,1.0,0.0,4.814042,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_0155_DIS_001_CTX_001,LNCRNA_0155,DIS_001,CTX_001,0.5943,0.0955,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.77"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192721,0.0,0.25,0.289034,0.079625,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.768424,1.0,0.0,0.0,0.0,3.845884,1,0,0,0,SPEN,lncRNA,0.0,1,"['Mean |log2FC| = 0.77', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SPEN,0.1797,0.5943,0.768424,1.0,1.0,0.0,3.845884,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7238_DIS_001_CTX_001,LNCRNA_7238,DIS_001,CTX_001,0.6165,0.0548,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.21"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194912,0.0,0.25,0.311386,0.045657,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.208447,1.0,0.0,0.0,0.0,2.205228,1,0,0,0,BBLN,lncRNA,0.0,1,"['Mean |log2FC| = 1.21', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",BBLN,0.1797,0.6165,1.208447,1.0,1.0,0.0,2.205228,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_9640_DIS_001_CTX_001,LNCRNA_9640,DIS_001,CTX_001,0.5846,0.113,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.58"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191757,0.0,0.25,0.279361,0.094168,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.577997,1.0,0.0,0.0,0.0,4.548351,1,0,0,0,LCP1,lncRNA,0.0,1,"['Mean |log2FC| = 0.58', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",LCP1,0.1797,0.5846,0.577997,1.0,1.0,0.0,4.548351,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_9410_DIS_001_CTX_001,LNCRNA_9410,DIS_001,CTX_001,0.5888,0.1054,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192165,0.0,0.25,0.283517,0.087857,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.659826,1.0,0.0,0.0,0.0,4.24349,1,0,0,0,PLBD2,lncRNA,0.0,1,"['Mean |log2FC| = 0.66', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",PLBD2,0.1797,0.5888,0.659826,1.0,1.0,0.0,4.24349,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_12013_DIS_001_CTX_001,LNCRNA_12013,DIS_001,CTX_001,0.6296,0.0304,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.47"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.196196,0.0,0.25,0.324642,0.025355,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.469418,1.0,0.0,0.0,0.0,1.224647,1,0,0,0,KCNJ2,lncRNA,0.0,1,"['Mean |log2FC| = 1.47', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",KCNJ2,0.1797,0.6296,1.469418,1.0,1.0,0.0,1.224647,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_4422_DIS_001_CTX_001,LNCRNA_4422,DIS_001,CTX_001,0.5845,0.113,0.0,0.0,0.0,0.75,0.1797,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.58"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191735,0.0,0.25,0.279261,0.094196,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.576043,1.0,0.0,0.0,0.0,4.549686,1,0,0,0,TMED9,lncRNA,0.0,1,"['Mean |log2FC| = 0.58', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",TMED9,0.1797,0.5845,0.576043,1.0,1.0,0.0,4.549686,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1285_DIS_001_CTX_001,LNCRNA_1285,DIS_001,CTX_001,0.5706,0.1384,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.30"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190352,0.0,0.25,0.265266,0.115359,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.300521,1.0,0.0,0.0,0.0,5.57186,1,0,0,0,ETNK2,lncRNA,0.0,1,"['Mean |log2FC| = 0.30', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ETNK2,0.1796,0.5706,0.300521,1.0,1.0,0.0,5.57186,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3939_DIS_001_CTX_001,LNCRNA_3939,DIS_001,CTX_001,0.573,0.1337,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.35"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190589,0.0,0.25,0.267775,0.11145,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.349928,1.0,0.0,0.0,0.0,5.383066,1,0,0,0,IL6ST,lncRNA,0.0,1,"['Mean |log2FC| = 0.35', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",IL6ST,0.1796,0.573,0.349928,1.0,1.0,0.0,5.383066,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_11071_DIS_001_CTX_001,LNCRNA_11071,DIS_001,CTX_001,0.5889,0.1046,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192159,0.0,0.25,0.283772,0.087161,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.664848,1.0,0.0,0.0,0.0,4.209907,1,0,0,0,GNAO1,lncRNA,0.0,1,"['Mean |log2FC| = 0.66', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",GNAO1,0.1796,0.5889,0.664848,1.0,1.0,0.0,4.209907,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_5370_DIS_001_CTX_001,LNCRNA_5370,DIS_001,CTX_001,0.6034,0.078,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.95"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193588,0.0,0.25,0.29836,0.064976,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.952021,1.0,0.0,0.0,0.0,3.138377,1,0,0,0,AEBP1,lncRNA,0.0,1,"['Mean |log2FC| = 0.95', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",AEBP1,0.1796,0.6034,0.952021,1.0,1.0,0.0,3.138377,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_9885_DIS_001_CTX_001,LNCRNA_9885,DIS_001,CTX_001,0.6044,0.076,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.97"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193691,0.0,0.25,0.299432,0.063329,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.973122,1.0,0.0,0.0,0.0,3.058782,1,0,0,0,SPTSSA,lncRNA,0.0,1,"['Mean |log2FC| = 0.97', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SPTSSA,0.1796,0.6044,0.973122,1.0,1.0,0.0,3.058782,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_2800_DIS_001_CTX_001,LNCRNA_2800,DIS_001,CTX_001,0.5763,0.1273,0.0,0.0,0.0,0.75,0.1796,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.42"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190899,0.0,0.25,0.271177,0.106045,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41689,1.0,0.0,0.0,0.0,5.121993,1,0,0,0,FLNB,lncRNA,0.0,1,"['Mean |log2FC| = 0.42', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",FLNB,0.1796,0.5763,0.41689,1.0,1.0,0.0,5.121993,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8233_DIS_001_CTX_001,LNCRNA_8233,DIS_001,CTX_001,0.5693,0.1399,0.0,0.0,0.0,0.75,0.1795,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.28"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.190208,0.0,0.25,0.264188,0.116614,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.279306,1.0,0.0,0.0,0.0,5.632494,1,0,0,0,AKR1C1,lncRNA,0.0,1,"['Mean |log2FC| = 0.28', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",AKR1C1,0.1795,0.5693,0.279306,1.0,1.0,0.0,5.632494,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7277_DIS_001_CTX_001,LNCRNA_7277,DIS_001,CTX_001,0.5979,0.0876,0.0,0.0,0.0,0.75,0.1795,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.84"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193029,0.0,0.25,0.292921,0.072987,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.844949,1.0,0.0,0.0,0.0,3.525284,1,0,0,0,FNBP1,lncRNA,0.0,1,"['Mean |log2FC| = 0.84', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",FNBP1,0.1795,0.5979,0.844949,1.0,1.0,0.0,3.525284,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_12667_DIS_001_CTX_001,LNCRNA_12667,DIS_001,CTX_001,0.5849,0.1114,0.0,0.0,0.0,0.75,0.1795,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.59"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191742,0.0,0.25,0.279847,0.092803,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.587579,1.0,0.0,0.0,0.0,4.482389,1,0,0,0,CEBPB,lncRNA,0.0,1,"['Mean |log2FC| = 0.59', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CEBPB,0.1795,0.5849,0.587579,1.0,1.0,0.0,4.482389,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
