symbol,expr_mean,expr_std,expr_median,expr_max,expr_nonzero_fraction,expr_cv,expr_log1p_mean,expr_log1p_max
ENSG00000183049,658.6666666666666,322.4009445513753,575.0,1493,1.0,0.48947511824601514,6.491734656934456,7.309212365692763
ENSG00000183054,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183060,32.45614035087719,17.47352096279089,28.0,82,1.0,0.5383733485832869,3.510235337765869,4.418840607796598
ENSG00000183066,4.842105263157895,5.750122587774637,3.0,29,0.8421052631578947,1.1875253170404143,1.7650912221458936,3.4011973816621555
ENSG00000183067,0.40350877192982454,0.9610197174060001,0.0,5,0.22807017543859648,2.3816575605279136,0.33897536683933144,1.791759469228055
ENSG00000183072,0.05263157894736842,0.2252817784447915,0.0,1,0.05263157894736842,4.280353790451039,0.05129329438755053,0.6931471805599453
ENSG00000183077,1197.4736842105262,595.8159502871179,1141.0,2926,1.0,0.4975607883023576,7.0888040963622245,7.9817332866918855
ENSG00000183087,484.82456140350877,265.57021689235154,464.0,1350,1.0,0.5477656002483821,6.185847573963366,7.208600337960199
ENSG00000183090,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183091,27.210526315789473,37.74147814980663,14.0,215,0.9473684210526315,1.3870175722366074,3.3396951819043617,5.375278407684165
ENSG00000183092,6.5964912280701755,5.845815503182006,6.0,27,0.8771929824561403,0.8862007544717403,2.02768646016794,3.332204510175204
ENSG00000183098,857.0,361.1311099468288,859.0,1711,1.0,0.4213898599146194,6.754604099487962,7.445417556701687
ENSG00000183111,101.94736842105263,65.43547013569705,84.0,329,1.0,0.6418554117595477,4.634217871428322,5.799092654460526
ENSG00000183114,3.473684210526316,2.964704653791087,3.0,12,0.8596491228070176,0.8534755821519795,1.498212277323876,2.5649493574615367
ENSG00000183117,0.15789473684210525,0.6207562692914682,0.0,3,0.07017543859649122,3.9314563721792988,0.1466034741918754,1.3862943611198906
ENSG00000183128,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183134,3.7017543859649122,3.8310988365923637,3.0,17,0.7017543859649122,1.0349413918756623,1.5479357126763065,2.8903717578961645
ENSG00000183137,57.98245614035088,29.52812897903466,54.0,151,1.0,0.509259713102867,4.077240046134011,5.0238805208462765
ENSG00000183145,2.6140350877192984,3.416108824195574,2.0,19,0.7719298245614035,1.3068335770412598,1.284824900955031,2.995732273553991
ENSG00000183146,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183148,0.10526315789473684,0.5881025944970276,0.0,4,0.03508771929824561,5.586974647721763,0.10008345855698253,1.6094379124341003
ENSG00000183150,0.7719298245614035,1.3095465935589146,0.0,7,0.38596491228070173,1.6964580871104122,0.5720692490067093,2.0794415416798357
ENSG00000183153,6.350877192982456,6.7783563854536695,3.0,27,0.7543859649122807,1.0673102595880086,1.9948196520875876,3.332204510175204
ENSG00000183155,101.56140350877193,41.7030392622561,101.0,223,1.0,0.41061897356168553,4.630461677836641,5.4116460518550396
ENSG00000183160,14.175438596491228,11.0859028999793,13.0,57,0.9649122807017544,0.7820500808153715,2.719678239097329,4.060443010546419
ENSG00000183161,105.78947368421052,46.96379184393975,95.0,250,1.0,0.44393634081336086,4.6708593606593745,5.5254529391317835
ENSG00000183166,5.684210526315789,4.751533191420736,4.0,20,0.9298245614035088,0.8359178762684629,1.8997481072921507,3.044522437723423
ENSG00000183172,493.05263157894734,215.42345517049435,457.0,1076,1.0,0.4369177677454518,6.2026420531705515,6.981934677156389
ENSG00000183185,0.07017543859649122,0.37127430766055175,0.0,2,0.03508771929824561,5.290658884162863,0.06782259633876109,1.0986122886681098
ENSG00000183186,2.0350877192982457,3.803029395291818,1.0,23,0.5087719298245614,1.8687299614796,1.1102403266632288,3.1780538303479458
ENSG00000183196,0.2631578947368421,0.695041514419762,0.0,3,0.15789473684210525,2.641157754795096,0.23361485118150516,1.3862943611198906
ENSG00000183206,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183207,611.8245614035088,293.3605243435248,535.0,1382,1.0,0.4794847131840601,6.418078698242478,7.232010331664759
ENSG00000183208,40.771929824561404,19.714948592248156,38.0,89,1.0,0.48354219869111226,3.7322245786523127,4.499809670330265
ENSG00000183230,174.3859649122807,161.05785943322678,116.0,732,1.0,0.9235712261261495,5.16698905913263,6.597145701886651
ENSG00000183246,0.10526315789473684,0.4885916541563909,0.0,3,0.05263157894736842,4.641620714485714,0.10008345855698253,1.3862943611198906
ENSG00000183248,3.754385964912281,3.646332314582823,3.0,16,0.8421052631578947,0.9712193548187893,1.5590675530451508,2.833213344056216
ENSG00000183251,0.03508771929824561,0.18563715383027588,0.0,1,0.03508771929824561,5.290658884162863,0.0344861760711693,0.6931471805599453
ENSG00000183255,2241.2631578947367,1116.3417379726739,2114.0,5602,1.0,0.49808597176124375,7.715240973146682,8.631057447565285
ENSG00000183258,459.4561403508772,216.41049536994657,398.0,881,1.0,0.4710144807395072,6.132217607621682,6.782192056006791
ENSG00000183260,0.3684210526315789,0.8373337563653288,0.0,4,0.22807017543859648,2.272763052991607,0.3136575588550416,1.6094379124341003
ENSG00000183269,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183273,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183281,53.96491228070175,40.55946468382683,50.0,186,1.0,0.7515895601359328,4.006695023117642,5.231108616854587
ENSG00000183283,2376.5087719298244,987.6075008901747,2358.0,4647,1.0,0.4155707366012355,7.773808483973128,8.444192298531748
ENSG00000183287,147.98245614035088,83.61529491582057,138.0,387,1.0,0.565035187931449,5.003828554988597,5.961005339623274
ENSG00000183291,1301.877192982456,520.6487392178367,1387.0,2618,1.0,0.3999215456145201,7.172330323245219,7.870547844507712
ENSG00000183292,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183303,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183304,0.5087719298245614,1.1820503829234283,0.0,5,0.22807017543859648,2.323340407815014,0.4112960284189576,1.791759469228055
ENSG00000183305,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183307,3.0,3.0764079239082895,2.0,14,0.7192982456140351,1.02546930796943,1.3862943611198906,2.70805020110221
ENSG00000183309,162.89473684210526,81.2049180887741,169.0,350,1.0,0.4985116134690494,5.0992243732275035,5.860786223465865
ENSG00000183310,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183313,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183317,1.1929824561403508,2.271237835027003,0.0,12,0.3508771929824561,1.9038317146549877,0.7852624694677509,2.5649493574615367
ENSG00000183318,0.03508771929824561,0.2649064714130087,0.0,2,0.017543859649122806,7.549834435270749,0.0344861760711693,1.0986122886681098
ENSG00000183323,340.42105263157896,173.06573352429058,311.0,716,1.0,0.5083872815339395,5.833116474046615,6.57507584059962
ENSG00000183324,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183336,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183337,190.0701754385965,116.60339673579756,166.0,532,1.0,0.613475504332699,5.252640771241136,6.278521424165844
ENSG00000183340,28.80701754385965,18.56017106264613,23.0,94,1.0,0.6442933925522712,3.3947438538373818,4.553876891600541
ENSG00000183346,1.0701754385964912,1.1473517508158741,1.0,4,0.5964912280701754,1.0721155704345053,0.7276333566311146,1.6094379124341003
ENSG00000183347,1.1578947368421053,1.9620458863518908,0.0,9,0.40350877192982454,1.6944941745766329,0.7691330875378674,2.302585092994046
ENSG00000183354,260.3333333333333,216.91837942722455,175.0,1056,1.0,0.8332332116282634,5.5657967316822985,6.963189985870238
ENSG00000183378,0.05263157894736842,0.39735970711951324,0.0,3,0.017543859649122806,7.549834435270752,0.05129329438755053,1.3862943611198906
ENSG00000183379,0.2982456140350877,0.6257827179021992,0.0,3,0.22807017543859648,2.098212642377962,0.2610138253696196,1.3862943611198906
ENSG00000183386,66.35087719298245,32.722038896956505,64.0,172,1.0,0.493166635940381,4.209915927166247,5.153291594497779
ENSG00000183389,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183395,0.07017543859649122,0.3195783562986334,0.0,2,0.05263157894736842,4.553991577255526,0.06782259633876109,1.0986122886681098
ENSG00000183396,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183397,1.5964912280701755,2.658273131207599,1.0,12,0.5263157894736842,1.6650721810860782,0.954161005929565,2.5649493574615367
ENSG00000183401,89.17543859649123,34.723974224804856,86.0,177,1.0,0.3893894414349551,4.501757090614661,5.181783550292085
ENSG00000183421,217.40350877192984,129.13377057049942,176.0,545,1.0,0.5939819982664999,5.386344309547236,6.302618975744905
ENSG00000183423,3.1228070175438596,3.295398173636536,2.0,11,0.7017543859649122,1.0552679544791155,1.416534246309609,2.4849066497880004
ENSG00000183426,3.017543859649123,4.0421494815355,2.0,26,0.7368421052631579,1.3395495374856017,1.3906707357196895,3.295836866004329
ENSG00000183431,602.5964912280701,255.18675651717191,545.0,1102,1.0,0.4234786631384302,6.40290591380203,7.005789019253503
ENSG00000183434,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183439,0.7192982456140351,1.264266952553255,0.0,5,0.3333333333333333,1.7576394218423301,0.5419162108360218,1.791759469228055
ENSG00000183454,1.1754385964912282,1.5483032996701338,1.0,7,0.5789473684210527,1.317213254943248,0.7772302977704868,2.0794415416798357
ENSG00000183463,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183474,10.473684210526315,6.614662455371116,10.0,27,0.9298245614035088,0.6315506866937247,2.4400560836226486,3.332204510175204
ENSG00000183475,179.28070175438597,85.56049538734169,165.0,406,1.0,0.4772431976786844,5.194515090395224,6.008813185442595
ENSG00000183476,0.03508771929824561,0.18563715383027588,0.0,1,0.03508771929824561,5.290658884162863,0.0344861760711693,0.6931471805599453
ENSG00000183479,0.7719298245614035,1.1498065654033338,0.0,4,0.40350877192982454,1.489522141545228,0.5720692490067093,1.6094379124341003
ENSG00000183484,9.87719298245614,8.839986618118902,8.0,37,0.9298245614035088,0.8949897641790007,2.3866682102045873,3.6375861597263857
ENSG00000183486,61.94736842105263,50.49307627665103,46.0,268,1.0,0.8150963884930923,4.1422989553441365,5.594711379601839
ENSG00000183495,301.0,206.14384714146993,221.0,808,1.0,0.6848632795397672,5.71042701737487,6.695798917058491
ENSG00000183496,3.789473684210526,3.816022808525648,3.0,15,0.8245614035087719,1.0070060189164904,1.5664205273504095,2.772588722239781
ENSG00000183508,150.01754385964912,98.7195687700537,138.0,507,1.0,0.6580534931461889,5.017396014567016,6.230481447578482
ENSG00000183513,210.7017543859649,77.92532251921907,205.0,428,1.0,0.36983708439596064,5.35517846523905,6.061456918928017
ENSG00000183520,161.66666666666666,64.5075669241694,148.0,325,1.0,0.3990158778814602,5.0917031171850375,5.786897381366708
ENSG00000183527,212.4561403508772,82.78955036188329,211.0,426,1.0,0.3896783130162962,5.363431379952899,6.056784013228625
ENSG00000183530,295.1578947368421,218.9194885824536,210.0,829,1.0,0.7417029748692259,5.690892740266839,6.721425700790643
ENSG00000183542,0.10526315789473684,0.4505635568895836,0.0,3,0.07017543859649122,4.280353790451045,0.10008345855698253,1.3862943611198906
ENSG00000183549,2810.877192982456,1334.2131184197704,2772.0,6657,1.0,0.4746607648853259,7.941607579495539,8.80357441813497
ENSG00000183559,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183560,0.24561403508771928,0.6622661785325212,0.0,3,0.14035087719298245,2.6963694411681223,0.21962860920676525,1.3862943611198906
ENSG00000183569,7.43859649122807,6.925670529320737,4.0,24,0.8771929824561403,0.9310453305926463,2.132816002271211,3.2188758248682006
ENSG00000183570,5.684210526315789,4.334899466361204,5.0,18,0.8771929824561403,0.762621202415397,1.8997481072921507,2.9444389791664403
ENSG00000183571,0.17543859649122806,0.7820030831493816,0.0,5,0.07017543859649122,4.457417573951475,0.1616413515564159,1.791759469228055
ENSG00000183576,743.6842105263158,401.91040036905247,678.0,1743,1.0,0.5404315362358101,6.612960250029512,7.463936604468925
ENSG00000183578,11.368421052631579,6.4132440502541534,10.0,35,0.9649122807017544,0.5641279488649487,2.5151465349777187,3.58351893845611
ENSG00000183579,267.94736842105266,163.50703578708683,241.0,710,1.0,0.6102207189068257,5.59451570403131,6.566672429803241
ENSG00000183580,41.49122807017544,28.393361149985104,35.0,121,1.0,0.6843220234880131,3.7492976562784874,4.804021044733257
ENSG00000183597,134.3684210526316,78.82952483024623,111.0,320,1.0,0.5866670473069636,4.90800010619107,5.771441123130016
ENSG00000183598,0.08771929824561403,0.43427697524514264,0.0,3,0.05263157894736842,4.950757517794626,0.0840831172105414,1.3862943611198906
ENSG00000183605,269.4035087719298,93.50016418036058,266.0,500,1.0,0.3470636466710441,5.59991532031217,6.2166061010848646
ENSG00000183607,2.3684210526315788,13.529902833231738,0.0,97,0.08771929824561403,5.712625640697845,1.2144441041932312,4.584967478670572
ENSG00000183615,127.84210526315789,103.77083086467924,92.0,444,1.0,0.8117109042523284,4.858587664465777,6.09807428216624
ENSG00000183617,579.2631578947369,226.1639359841653,574.0,1098,1.0,0.3904338346083173,6.363481721148607,7.002155954403621
ENSG00000183621,70.98245614035088,35.68037236956864,59.0,158,1.0,0.5026646626459249,4.276422424607636,5.0689042022202315
ENSG00000183624,492.719298245614,173.04621125026162,493.0,886,1.0,0.35120648179686353,6.201967133513651,6.787844982309579
ENSG00000183625,1.4210526315789473,2.1124407719596774,0.0,10,0.47368421052631576,1.486532395082736,0.8842024173226545,2.3978952727983707
ENSG00000183628,1.0350877192982457,3.1957835629863367,0.0,18,0.19298245614035087,3.08745191678341,0.7105389232718146,2.9444389791664403
ENSG00000183629,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183631,0.43859649122807015,1.0525062582041484,0.0,6,0.22807017543859648,2.3997142687054587,0.36366797942970297,1.9459101490553132
ENSG00000183632,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183638,1.0526315789473684,1.985852215688869,0.0,11,0.40350877192982454,1.8865596049044255,0.7191226669632059,2.4849066497880004
ENSG00000183640,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183644,0.07017543859649122,0.37127430766055175,0.0,2,0.03508771929824561,5.290658884162863,0.06782259633876109,1.0986122886681098
ENSG00000183647,13.719298245614034,9.486370647944103,12.0,53,0.9824561403508771,0.6914617991468208,2.689159438632656,3.9889840465642745
ENSG00000183648,824.2631578947369,360.9198825974199,752.0,2053,1.0,0.43786972539116137,6.715702314737959,7.627544390488503
ENSG00000183654,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183655,53.05263157894737,30.724827706497965,52.0,133,1.0,0.5791386174835926,3.989958230762118,4.897839799950911
ENSG00000183662,0.8421052631578947,1.5674077061483493,0.0,9,0.40350877192982454,1.861296651051165,0.6109090823229731,2.302585092994046
ENSG00000183665,76.47368421052632,30.602932436029892,81.0,159,1.0,0.4001759919370736,4.349938320122381,5.075173815233827
ENSG00000183668,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183671,0.38596491228070173,1.1141041558918263,0.0,7,0.17543859649122806,2.8865425857197318,0.32639658463247134,2.0794415416798357
ENSG00000183682,0.2631578947368421,0.7682613903547241,0.0,4,0.14035087719298245,2.9193932833479517,0.23361485118150516,1.6094379124341003
ENSG00000183684,225.78947368421052,110.00093130159418,216.0,444,1.0,0.4871836118252423,5.4240221584493975,6.09807428216624
ENSG00000183688,253.43859649122808,220.06492690826005,143.0,828,1.0,0.8683165467098728,5.5390595357257,6.720220155135295
ENSG00000183690,0.6842105263157895,1.5371343320891697,0.0,6,0.2631578947368421,2.246580946899556,0.5212969236332861,1.9459101490553132
ENSG00000183691,0.3333333333333333,0.8521681032463468,0.0,4,0.17543859649122806,2.5565043097390405,0.2876820724517809,1.6094379124341003
ENSG00000183695,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183696,86.24561403508773,51.96471354326979,72.0,228,1.0,0.6025200715960899,4.468727290880189,5.43372200355424
ENSG00000183706,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183709,0.05263157894736842,0.3973597071195132,0.0,3,0.017543859649122806,7.549834435270751,0.05129329438755053,1.3862943611198906
ENSG00000183715,2.8947368421052633,3.304132750523608,2.0,15,0.7192982456140351,1.14142767745361,1.3596261140377293,2.772588722239781
ENSG00000183718,67.2280701754386,30.52342048321235,68.0,157,1.0,0.45402791428577866,4.222856066321198,5.062595033026967
ENSG00000183722,102.78947368421052,66.41743984669594,90.0,279,1.0,0.6461502084419984,4.64236455599614,5.634789603169249
ENSG00000183723,186.52631578947367,115.95182270223236,162.0,696,1.0,0.6216378756609523,5.233919186439396,6.546785410760524
ENSG00000183726,538.0350877192982,229.35911991835926,479.0,1030,1.0,0.42629026461935826,6.289780666599685,6.93828448401696
ENSG00000183729,19.54385964912281,31.79345742188308,6.0,171,0.7017543859649122,1.6267747513889905,3.0225620957631674,5.147494476813453
ENSG00000183733,0.05263157894736842,0.22528177844479158,0.0,1,0.05263157894736842,4.2803537904510405,0.05129329438755053,0.6931471805599453
ENSG00000183734,16.087719298245613,12.1937933593787,12.0,55,1.0,0.7579566210300829,2.838360035807985,4.02535169073515
ENSG00000183735,251.57894736842104,118.70520920216319,243.0,646,1.0,0.4718407897157114,5.531723862691805,6.472346294500901
ENSG00000183741,383.5263157894737,220.85298158205657,342.0,867,1.0,0.5758483120706841,5.952012228188788,6.7661917146603505
ENSG00000183742,5.4035087719298245,4.161299801756688,4.0,17,0.8947368421052632,0.7701106775978287,1.8568460857479414,2.8903717578961645
ENSG00000183747,5863.982456140351,2677.6428699459584,4979.0,13409,1.0,0.45662532075656515,8.676754769802685,9.503755976275723
ENSG00000183751,403.36842105263156,243.46220237433658,313.0,962,1.0,0.6035727877234336,6.0023263957011945,6.870053411798126
ENSG00000183753,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183760,0.05263157894736842,0.39735970711951324,0.0,3,0.017543859649122806,7.549834435270752,0.05129329438755053,1.3862943611198906
ENSG00000183762,140.89473684210526,102.0709984364046,102.0,487,1.0,0.7244486254358189,4.9550854928657575,6.1903154058531475
ENSG00000183763,8.24561403508772,5.7298737886698,7.0,25,0.9649122807017544,0.6948995871365502,2.224149280706812,3.258096538021482
ENSG00000183765,35.12280701754386,26.36222281940485,28.0,137,1.0,0.7505727775754627,3.5869244391932393,4.927253685157205
ENSG00000183770,0.2982456140350877,0.9056353783927006,0.0,5,0.15789473684210525,3.036542151081408,0.2610138253696196,1.791759469228055
ENSG00000183773,4.701754385964913,4.547231937755028,3.0,19,0.8596491228070176,0.967135150940435,1.7407739144951875,2.995732273553991
ENSG00000183775,1.0,1.475998451412273,0.0,6,0.40350877192982454,1.475998451412273,0.6931471805599453,1.9459101490553132
ENSG00000183778,7.701754385964913,7.113781675333508,6.0,36,0.8947368421052632,0.9236573018086787,2.1635246588903776,3.6109179126442243
ENSG00000183779,58.21052631578947,38.74907226636219,54.0,170,1.0,0.6656712233823523,4.08109933547208,5.14166355650266
ENSG00000183780,0.5087719298245614,0.8045142060706103,0.0,3,0.3333333333333333,1.5812865429663718,0.4112960284189576,1.3862943611198906
ENSG00000183783,0.07017543859649122,0.3195783562986334,0.0,2,0.05263157894736842,4.553991577255526,0.06782259633876109,1.0986122886681098
ENSG00000183784,5.491228070175438,7.5453931238527066,2.0,42,0.8070175438596491,1.3740811759092788,1.87045173780372,3.7612001156935624
ENSG00000183785,0.7719298245614035,2.000156635470343,0.0,13,0.2982456140350877,2.5911120050411265,0.5720692490067093,2.6390573296152584
ENSG00000183791,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183793,2.5964912280701755,3.4788116255144574,1.0,16,0.6491228070175439,1.3398125855021896,1.279958711303858,2.833213344056216
ENSG00000183795,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183798,3.43859649122807,3.645043326509347,3.0,14,0.7894736842105263,1.0600381102603713,1.49033822089297,2.70805020110221
ENSG00000183801,167.52631578947367,94.34683454133436,147.0,442,1.0,0.5631762036711759,5.12709191439022,6.093569770045136
ENSG00000183807,5.719298245614035,5.541255614430826,4.0,19,0.7894736842105263,0.9688698466949603,1.9049837213460958,2.995732273553991
ENSG00000183808,89.9298245614035,62.75401513879491,74.0,249,0.9824561403508771,0.6978109369706028,4.510088050355156,5.521460917862246
ENSG00000183813,4.543859649122807,4.4282783474852865,4.0,25,0.8421052631578947,0.9745631884427077,1.712690945752362,3.258096538021482
ENSG00000183814,19.017543859649123,15.09433577309971,14.0,88,0.9824561403508771,0.793705847847494,2.9966090820275255,4.48863636973214
ENSG00000183826,171.10526315789474,115.56115947387934,137.0,467,1.0,0.6753805075372832,5.148106284724858,6.148468295917647
ENSG00000183828,108.50877192982456,60.89045280754421,99.0,288,1.0,0.5611569620097041,4.696004654996175,5.666426688112432
ENSG00000183831,0.6666666666666666,1.2863754913561993,0.0,5,0.2631578947368421,1.929563237034299,0.5108256237659906,1.791759469228055
ENSG00000183833,9.157894736842104,8.387468274762675,7.0,38,0.9473684210526315,0.9158729725315565,2.318251209738445,3.6635616461296463
ENSG00000183837,1.368421052631579,1.7074582085177332,1.0,6,0.5789473684210527,1.2477579216091128,0.8622235106038794,1.9459101490553132
ENSG00000183840,77.50877192982456,38.50005696054114,72.0,195,1.0,0.4967187068245461,4.363210362874406,5.278114659230517
ENSG00000183844,12.456140350877194,14.116947989965055,9.0,88,0.9473684210526315,1.1333324442648,2.599435533532706,4.48863636973214
ENSG00000183850,0.21052631578947367,0.6474356588347808,0.0,3,0.12280701754385964,3.075319379465209,0.19105523676270922,1.3862943611198906
ENSG00000183853,99.52631578947368,56.712654566418635,95.0,243,0.9824561403508771,0.5698257201279503,4.6104195418742355,5.497168225293202
ENSG00000183856,3.192982456140351,3.0556656773655018,2.0,12,0.7894736842105263,0.9569941956584264,1.4334122840969605,2.5649493574615367
ENSG00000183862,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183864,580.3157894736842,380.2219820566635,504.0,1709,1.0,0.6551984091308368,6.365294136687777,7.444248649496705
ENSG00000183873,0.2631578947368421,0.6950415144197623,0.0,4,0.17543859649122806,2.641157754795097,0.23361485118150516,1.6094379124341003
ENSG00000183876,7.894736842105263,5.303921091736605,7.0,20,0.9473684210526315,0.6718300049533034,2.1854597357566328,3.044522437723423
ENSG00000183878,101.19298245614036,81.22663149583639,82.0,319,0.8421052631578947,0.8026903597889518,4.626863010599351,5.768320995793772
ENSG00000183888,0.15789473684210525,0.527442403226935,0.0,3,0.10526315789473684,3.340468553770589,0.1466034741918754,1.3862943611198906
ENSG00000183889,0.07017543859649122,0.3195783562986334,0.0,2,0.05263157894736842,4.553991577255526,0.06782259633876109,1.0986122886681098
ENSG00000183891,30.105263157894736,16.46824239312736,30.0,73,1.0,0.5470220375339507,3.437377038239658,4.30406509320417
ENSG00000183908,81.63157894736842,80.92161806758867,54.0,342,1.0,0.9913028647867084,4.414391919175913,5.8377304471659395
ENSG00000183914,6.526315789473684,5.288482307125737,5.0,21,0.8947368421052632,0.8103319664144275,2.0184056510934667,3.091042453358316
ENSG00000183918,19.982456140350877,16.181439133497296,18.0,95,1.0,0.8097822920187409,3.043686666676027,4.564348191467836
ENSG00000183921,0.2982456140350877,0.8010018789148142,0.0,4,0.15789473684210525,2.685712182243789,0.2610138253696196,1.6094379124341003
ENSG00000183943,61.64912280701754,35.12909418338827,57.0,140,1.0,0.56982309859224,4.137549679759898,4.948759890378168
ENSG00000183955,77.59649122807018,48.12218809934427,68.0,277,1.0,0.6201593311468739,4.364327057574481,5.627621113690637
ENSG00000183960,0.5263157894736842,1.2692132427764442,0.0,7,0.24561403508771928,2.4115051612752443,0.42285685082003355,2.0794415416798357
ENSG00000183963,232.6315789473684,194.81627164907997,153.0,772,1.0,0.8374455116136922,5.453745425667595,6.650279048587422
ENSG00000183971,169.140350877193,200.5678936167867,112.0,1008,0.9824561403508771,1.185807482227657,5.136623689830747,6.9167150203536085
ENSG00000183977,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000183978,839.438596491228,332.95784898091085,788.0,1549,1.0,0.3966434833621451,6.733923894250424,7.346010209913293
ENSG00000183979,3.56140350877193,5.864595783962712,2.0,40,0.7894736842105263,1.6467091610141606,1.5176303631809775,3.713572066704308
ENSG00000184005,39.19298245614035,34.42820614621266,27.0,153,0.9824561403508771,0.8784278202032774,3.6936924146189454,5.0369526024136295
ENSG00000184007,1957.9649122807018,1142.2334632031898,1530.0,4987,1.0,0.5833779022488604,7.580171506748251,8.514790306799927
ENSG00000184009,11589.491228070176,6849.288062906368,9377.0,34196,1.0,0.5909912633884341,9.357940319220805,10.439893199904889
ENSG00000184012,209.19298245614036,109.00711618259662,192.0,526,1.0,0.5210840005374041,5.348026072805349,6.267200548541362
ENSG00000184014,307.03508771929825,185.07565681868365,265.0,800,1.0,0.602783408871777,5.730213697651604,6.68586094706836
ENSG00000184022,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184029,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184032,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184033,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184047,24.666666666666668,13.785775968280458,22.0,58,1.0,0.5588828095248833,3.245193133185574,4.07753744390572
ENSG00000184056,105.14035087719299,53.64414446693108,93.0,251,1.0,0.5102146228291459,4.664762283190337,5.529429087511423
ENSG00000184058,1.6842105263157894,2.7396421477529413,0.0,13,0.47368421052631576,1.6266625252283091,0.9873866535578852,2.6390573296152584
ENSG00000184060,198.82456140350877,155.40421059829492,147.0,753,1.0,0.7816147537371226,5.2974397886066775,6.625392368007956
ENSG00000184076,852.0350877192982,383.1304778173898,783.0,1902,1.0,0.4496651409543965,6.748800681134892,7.551186867296149
ENSG00000184083,96.49122807017544,53.86196736865499,81.0,231,1.0,0.558205843638788,4.579762405445371,5.44673737166631
ENSG00000184108,0.17543859649122806,0.42773519084090966,0.0,2,0.15789473684210525,2.438090587793185,0.1616413515564159,1.0986122886681098
ENSG00000184110,17.92982456140351,12.008716550196251,15.0,46,0.9824561403508771,0.6697620776528241,2.9407386974235847,3.8501476017100584
ENSG00000184113,213.94736842105263,158.64058896185873,194.0,788,1.0,0.7414935277430051,5.370393200118116,6.670766320845874
ENSG00000184117,4058.280701754386,2177.704834997371,3399.0,9302,1.0,0.5366077398381915,8.308761069844271,9.138092207768558
ENSG00000184140,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184144,1.6140350877192982,1.9888473507187903,1.0,9,0.5964912280701754,1.2322206412062071,0.9608950381109089,2.302585092994046
ENSG00000184148,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000184154,92.64912280701755,55.488895680664335,82.0,246,1.0,0.5989144203366534,4.539555062129919,5.5093883366279774
ENSG00000184155,0.07017543859649122,0.31957835629863346,0.0,2,0.05263157894736842,4.553991577255527,0.06782259633876109,1.0986122886681098
ENSG00000184156,0.7192982456140351,1.4237072577920376,0.0,6,0.2982456140350877,1.9793003340035644,0.5419162108360218,1.9459101490553132
ENSG00000184160,5.315789473684211,4.6451122342924,4.0,20,0.9473684210526315,0.8738329945698574,1.8430527636156055,3.044522437723423
ENSG00000184162,52.50877192982456,21.423554132757666,53.0,114,1.0,0.4079995274197083,3.979845601766907,4.74493212836325
